country,year,luminosity,avg_luminosity,avg_luminosity/pixel_count,norm_viirs,norm_viirs/pixel
Australia,2014,55535.36157283821,18511.787190946063,0.003961496344678554,2538743.97581286,1.5429461587249091
Australia,2015,77587.7257773488,25862.575259116264,0.005534554621666815,2546094.7638810296,1.544519217001897
Australia,2016,191203.91780319007,63734.63926773003,0.013639122894196106,2583966.827889643,1.552623785274427
Australia,2017,201948.18085052003,67316.06028350668,0.014405541939337962,2587548.24890542,1.5533902043195686
Australia,2018,210512.50689558388,70170.83563186128,0.015016459836715068,2590403.0242537744,1.5540011222169456
Brazil,2012,622342.0516652922,207447.35055509745,0.04439344037723189,12688590.158350935,1.5443895278228434
Brazil,2013,672312.1015596882,224104.03385322946,0.04795794710580377,12705246.841649067,1.5479540345514151
Brazil,2014,581059.6469046895,193686.54896822985,0.041448648249711915,12674829.356764067,1.5414447356953234
Brazil,2015,720987.8069567176,240329.26898557265,0.051430124535531585,12721472.07678141,1.551426211981143
Brazil,2016,1036338.4488041613,345446.14960138703,0.07392498870117131,12826588.957397224,1.5739210761467828
Brazil,2017,2695503.4784487737,898501.1594829245,0.19227798063289755,13379643.967278762,1.6922740680785089
Brazil,2018,3731831.571750692,1243943.8572502306,0.2662022306464449,13725086.665046068,1.7661983180920564
Canada,2012,3510327.225665456,1170109.0752218186,0.2504016914495191,14630111.143400555,1.4712665819218418
Canada,2013,3119309.365262106,1039769.788420702,0.222509267940936,14499771.85659944,1.443374158413259
Canada,2014,2179302.7466366813,726434.2488788938,0.15545590449476082,14186436.317057636,1.3763207949670837
Canada,2015,2223803.3942569,741267.7980856333,0.1586302630996312,14201269.866264373,1.3794951535719542
Canada,2016,4319446.462854883,1439815.4876182943,0.3081184832332735,14899817.555797033,1.5289833737055962
Canada,2017,2318171.014017335,772723.6713391119,0.16536177560174514,14232725.73951785,1.386226666074068
Canada,2018,1725893.2516648052,575297.7505549351,0.12311290705847278,14035299.818733675,1.3439777975307954
China,2012,1056121.3930847335,352040.4643615778,0.07533616275739276,35509643.26237562,1.5135319101398563
China,2013,1261286.8188309704,420428.93961032346,0.08997119998645893,35578031.73762437,1.5281669473689226
China,2014,1140542.2403157149,380180.74677190493,0.08135814349630573,35537783.54478595,1.5195538908787694
China,2015,854459.6534084623,284819.88446948736,0.06095105348712573,35442422.68248353,1.4991468008695894
China,2016,890135.6493532086,296711.8831177362,0.06349592442206176,35454314.68113178,1.5016916718045257
China,2017,3243812.6949025136,1081270.898300838,0.2313904469105533,36238873.69631489,1.6695861942930168
China,2018,1537747.1269126527,512582.375637551,0.10969190529739616,35670185.1736516,1.5478876526798595
France,2012,388927.3654176188,129642.45513920626,0.027743302515939955,10652060.717258034,2.1135357164654507
France,2013,648126.0618694099,216042.02062313663,0.04623268764747426,10738460.282741964,2.1320251015969856
France,2014,283961.10439058754,94653.7014635292,0.02025575858723464,10617071.963582356,2.1060481725367457
France,2015,276592.4222447439,92197.47408158133,0.019730129392445443,10614615.736200407,2.1055225433419564
France,2016,243332.9958247203,81110.9986082401,0.017357639280605245,10603529.260727068,2.1031500532301166
France,2017,247792.7667687619,82597.58892292062,0.017675767510845583,10605015.851041747,2.103468181460357
France,2018,298819.9683544976,99606.65611816586,0.02131568389629925,10622024.918236993,2.1071080978458103
Germany,2012,315318.1816899572,105106.06056331906,0.02249254868966932,9524569.65241853,2.073051346346826
Germany,2013,350804.26717877825,116934.75572625945,0.025023872768050227,9536398.34758147,2.0755826704252067
Germany,2014,387109.8465683781,129036.6155227927,0.02761365369267249,9548500.207378004,2.078172451349829
Germany,2015,323971.33760941576,107990.44586980528,0.023109803076316448,9527454.037725016,2.073668600733473
Germany,2016,687945.0264917307,229315.0088305769,0.04907308839994472,9648778.600685788,2.099631886057101
Germany,2017,302868.158706707,100956.05290223572,0.02160445290452489,9520419.644757448,2.0721632505616814
Germany,2018,354031.6562678259,118010.55208927533,0.025254091672132613,9537474.143944487,2.0758128893292893
India,2012,983396.65981363,327798.8866045433,0.07014849931446479,20528121.702907003,2.330326220886547
India,2013,523372.4423716094,174457.48079053647,0.03733365478572245,20374780.297093,2.297511376357805
India,2014,393712.7727501246,131237.5909167082,0.028084659322101302,20331560.407219168,2.2882623808941838
India,2015,512688.9724442418,170896.32414808063,0.03657157228788474,20371219.14045054,2.2967492938599667
India,2016,968815.8800096741,322938.6266698913,0.06910841054471444,20523261.44297235,2.329286132116797
India,2017,1324873.3978050977,441624.4659350325,0.09450701271986912,20641947.282237493,2.3546847342919515
India,2018,1365915.6018206794,455305.2006068931,0.09743467064052627,20655628.016909353,2.3576123922126087
Indonesia,2012,60338.9539291938,20112.9846430646,0.0043041503406567785,3018357.876762355,2.543109624318746
Indonesia,2013,216924.69335506266,72308.23111835423,0.015473859455646275,3070553.123237645,2.5542793334337355
Indonesia,2014,83798.49207656775,27932.830692189247,0.005977586363879189,3026177.72281148,2.544783060341969
Indonesia,2015,220883.088036883,73627.69601229434,0.015756223081608442,3071872.588131585,2.5545616970596976
Indonesia,2016,120447.46367831787,40149.15455943929,0.008591862438162816,3038394.0466787308,2.547397336416252
Indonesia,2017,316767.4282030771,105589.14273435905,0.022595927592798142,3103834.03485365,2.5614014015708872
Indonesia,2018,299693.4873843671,99897.82912812236,0.021377994509678373,3098142.721247413,2.560183468487768
Iran,2012,205672.40332575847,68557.46777525282,0.014671201391344531,7685788.785673493,2.4575440143240086
Iran,2013,97955.68928481267,32651.896428270895,0.0069874597743151395,7649883.214326507,2.44986027270698
Iran,2014,89640.09965550716,29880.033218502387,0.00639428495763307,7647111.35111674,2.449267097890297
Iran,2015,61959.653988532125,20653.217996177373,0.004419759516127227,7637884.535894415,2.4472925724487915
Iran,2016,76471.14893635713,25490.382978785707,0.0054549059987197964,7642721.700877024,2.4483277189313846
Iran,2017,99616.54694798267,33205.515649327564,0.007105933506642423,7650436.833547566,2.4499787464393066
Iran,2018,210152.0755967401,70050.69186558004,0.014990749240215137,7687282.009763817,2.4578635621728795
Italy,2012,1824988.7808735685,608329.5936245228,0.13018167487804708,9324001.950932464,2.5957302452416977
Italy,2013,2002568.0752787725,667522.691759591,0.14284891437650887,9383195.049067536,2.60839748474016
Italy,2014,1459492.0285628918,486497.34285429725,0.10410974507938006,9202169.70016224,2.569658315443031
Italy,2015,1815658.4372045319,605219.4790681772,0.12951611475036148,9320891.83637612,2.5950646851140116
Italy,2016,2130658.465192668,710219.4883975559,0.15198596862557182,9425891.845705498,2.6175345389892226
Italy,2017,1605077.0828613047,535025.6942871015,0.11449474382808845,9250698.051595043,2.580043314191739
Italy,2018,2099042.359344196,699680.7864480653,0.14973070127510318,9415353.143756008,2.615279271638754
Japan,2012,341036.9944533932,113678.99815113106,0.024327145239800625,8025250.2488586325,2.567750023459654
Japan,2013,429535.501301606,143178.50043386864,0.030639997113986912,8054749.751141367,2.57406287533384
Japan,2014,703542.5900292776,234514.1966764259,0.05018570726457285,8146085.447383925,2.5936085854844264
Japan,2015,528366.4540243676,176122.15134145587,0.03768989193530392,8087693.4020489575,2.581112770155157
Japan,2016,579852.4919307057,193284.163976902,0.04136253842920369,8104855.414684403,2.5847854166490567
Japan,2017,337379.6822935893,112459.89409786313,0.02406625869216541,8024031.144805362,2.5674891369120187
Japan,2018,715423.2835678254,238474.42785594185,0.05103319115037549,8150045.678563441,2.5944560693702288
Korea,2012,191956.27903957613,63985.4263465254,0.013692790975278323,47588.385375417696,2.090029498849268
Korea,2013,364006.9667870701,121335.65559569,0.025965659131852663,104938.6146245823,2.1023023670058416
Korea,2014,95284.39187654069,31761.463958846885,0.00679690848197252,15364.422987739186,2.083133616355961
Korea,2015,325231.098923118,108410.36630770599,0.023199665457654388,92013.3253365983,2.0995363733316434
Korea,2016,301071.1504973409,100357.05016578033,0.021476267163923844,83960.00919467263,2.097812975037913
Korea,2017,794778.6556532544,264926.2185510848,0.05669383704415835,248529.1775799771,2.133030544918148
Korea,2018,497321.5453411088,165773.84844703626,0.0354753697140286,149376.80747592857,2.1118120775880183
Mexico,2012,92600.83376572996,30866.94458857665,0.006605482598614114,6826558.46745989,2.784903342952974
Mexico,2013,92091.02900639042,30697.00966879681,0.0065691167655048,6826388.532540111,2.7848669771198646
Mexico,2014,46104.68402333573,15368.228007778576,0.003288779114032695,6811059.750879092,2.7815866394683932
Mexico,2015,69505.10964796564,23168.36988265521,0.00495799847176229,6818859.892753969,2.7832558588261223
Mexico,2016,79564.65563308782,26521.551877695943,0.005675574688438585,6822213.07474901,2.7839734350427987
Mexico,2017,184477.873249534,61492.62441651133,0.013159334878797904,6857184.147287825,2.7914571952331584
Mexico,2018,102848.9621709576,34282.9873903192,0.007336510939248197,6829974.5102616325,2.785634371293608
Netherlands,2012,24761.502444416587,8253.834148138862,0.0017663088641936837,1879071.5600818864,2.2892325314042674
Netherlands,2013,19013.14195309756,6337.713984365854,0.0013562618521761635,1877155.4399181136,2.28882248439225
Netherlands,2014,18387.560941479554,6129.186980493185,0.001311637367512015,1876946.912914241,2.2887778599075856
Netherlands,2015,25647.692312865045,8549.230770955015,0.0018295233247666164,1879366.9567047032,2.2892957458648397
Netherlands,2016,20009.06427726961,6669.6880924232055,0.0014273038429916329,1877487.414026171,2.288893526383065
Netherlands,2017,22044.879488808598,7348.2931629362,0.0015725243707876947,1878166.0190966842,2.2890387469108613
Netherlands,2018,20993.779037557,6997.926345852334,0.0014975463661867534,1877815.6522796003,2.2889637689062603
Russia,2012,2975911.2750022286,991970.425000743,0.21228027159860866,37514700.69975189,2.872152613348318
Russia,2013,3914097.0764909177,1304699.0254969723,0.2792037509452259,37827429.30024812,2.9390760926949357
Russia,2014,6843747.086973867,2281249.028991289,0.4881840740947195,38803979.30374243,3.1480564158444286
Russia,2015,4345258.514891034,1448419.504963678,0.30995973080768163,37971149.77971482,2.969832072557391
Russia,2016,14541841.948355515,4847280.649451839,1.0373112210271245,41370010.92420298,3.697183562776834
Russia,2017,5898991.937738023,1966330.645912674,0.4207919843645513,38489060.92066382,3.080664326114261
Russia,2018,1803052.735200698,601017.5784002327,0.12861691393495314,37123747.85315137,2.7884892556846625
Saudi Arabia,2012,43358.856625349326,14452.952208449775,0.003092911384136408,6501454.22630761,2.4083967765557204
Saudi Arabia,2013,153136.49877969275,51045.49959323092,0.010923664904152369,6538046.773692391,2.4162275300757368
Saudi Arabia,2014,266863.8543019237,88954.61810064124,0.01903616278715213,6575955.892199801,2.4243400279587366
Saudi Arabia,2015,208267.18072187484,69422.39357395827,0.014856294292135096,6556423.6676731175,2.42016015946372
Saudi Arabia,2016,210849.703878304,70283.23462610133,0.015040513062923574,6557284.508725261,2.420344378234508
Saudi Arabia,2017,305678.2008162789,101892.73360542627,0.021804901253652163,6588894.007704586,2.4271087664252367
Saudi Arabia,2018,419985.0487265975,139995.01624219914,0.02995873598784298,6626996.29034136,2.4352626011594274
Spain,2012,345476.6742027541,115158.89140091804,0.02464384030760116,6314058.984176524,2.5083211367653466
Spain,2013,701369.7691436136,233789.9230478712,0.05003071372977953,6432690.015823478,2.533708010187526
Spain,2014,483792.7732743556,161264.2577581185,0.03451032366818374,6360164.350533724,2.5181876201259303
Spain,2015,1200284.177954133,400094.7259847109,0.08561970695561988,6598994.818760318,2.5692970034133658
Spain,2016,722916.3765474032,240972.12551580105,0.05156769492613647,6439872.218291407,2.5352449913838826
Spain,2017,1095604.873679863,365201.6245599545,0.07815263247367699,6564101.71733556,2.5618299289314233
Spain,2018,1615622.5858301432,538540.861943381,0.11524698474776007,6737440.9547189865,2.5989242812055062
Switzerland,2012,560168.5536058301,186722.85120194333,0.039958426751266735,1190363.0339254774,2.861344682145336
Switzerland,2013,593855.350052966,197951.78335098867,0.04236140239074702,1201591.9660745228,2.8637476577848164
Switzerland,2014,555555.2713143487,185185.09043811625,0.039629348117094086,1188825.2731616504,2.861015603511164
Switzerland,2015,599666.9051097354,199888.9683699118,0.042775957252050925,1203529.151093446,2.86416221264612
Switzerland,2016,569868.0519564193,189956.0173188064,0.040650319739316855,1193596.2000423404,2.862036575133386
Switzerland,2017,628686.7981880779,209562.26606269265,0.04484602931239098,1213202.4487862266,2.8662322847064603
Switzerland,2018,585602.7805842889,195200.92686142962,0.04177272298255603,1198841.1095849636,2.8631589783766254
Turkey,2012,1769851.1444239004,589950.3814746335,0.12624854940513386,5212453.737272523,2.9905212079689707
Turkey,2013,1767371.7207887515,589123.9069295839,0.1260716850183833,5211627.262727475,2.9903443435822203
Turkey,2014,2543938.94937503,847979.6497916767,0.18146644882858806,5470483.005589567,3.045739107392425
Turkey,2015,1444917.9036479737,481639.30121599114,0.10307013102191842,5104142.657013882,2.967342789585756
Turkey,2016,1345094.7505182996,448364.9168394332,0.09594945970480033,5070868.2726373235,2.960222118268637
Turkey,2017,3905839.5303042936,1301946.5101014313,0.2786147165334949,5924449.865899323,3.142887375097332
Turkey,2018,1600576.6002405647,533525.5334135216,0.1141737115173873,5156028.8892114125,2.9784463700812243
United Kingdom,2012,902944.0686315132,300981.3562105044,0.0644095856410594,6660704.494631412,2.5688722568092985
United Kingdom,2013,836974.1008430353,278991.36694767844,0.059703758959624126,6638714.505368588,2.5641664301278633
United Kingdom,2014,811082.836948353,270360.945649451,0.057856860976554965,6630084.0840703575,2.5623195321447936
United Kingdom,2015,684888.7852964108,228296.26176547023,0.04885507796513669,6588019.400186378,2.553317749133375
United Kingdom,2016,224087.46460095566,74695.82153365189,0.015984800436397027,6434418.95995456,2.520447471604636
United Kingdom,2017,486957.86225873523,162319.2874195784,0.03473609852742829,6522042.425840486,2.5391987696956666
United Kingdom,2018,859406.7489781972,286468.9163260657,0.061303943978179364,6646192.054746972,2.565766615146418
United States,2012,1811509.308350276,603836.4361167586,0.12922014550978714,71325099.63049951,3.173212684851706
United States,2013,1514514.5253531581,504838.1751177193,0.10803465731073092,71226101.36950047,3.1520271966526496
United States,2014,912457.4974822076,304152.4991607359,0.06508820575894511,71025415.69354351,3.1090807451008637
United States,2015,1003796.9389239728,334598.9796413243,0.0716037096315895,71055862.17402408,3.1155962489735085
United States,2016,1037676.9385740964,345892.3128580321,0.07402046700870035,71067155.50724079,3.1180130063506186
United States,2017,1624660.079714169,541553.359904723,0.11589165506182054,71262816.55428748,3.15988419440374
United States,2018,777784.845514405,259261.61517146835,0.05548161991185577,70980524.80955422,3.099474159253775
