country,time,pixel_count,viirs
Uganda,201812,1792137,221472.7401
Uganda,201901,1792137,190525.6398
Uganda,201902,1792137,310795.8302
Uganda,201903,1792137,282474.0001
Uganda,201904,1792137,274288.7001
uk,201204,0,0
uk,201205,0,0
uk,201206,0,0
uk,201207,0,0
uk,201208,0,0
uk,201209,4628426,3572381.24
uk,201210,4628426,3557401.04
uk,201211,4628426,3546613.63
uk,201212,4628426,3623061.459
uk,201301,4628426,4148761.17
uk,201302,4628426,4175078.59
uk,201303,4628426,4345464.96
uk,201304,4628426,1466377.939
uk,201305,0,0
uk,201306,0,0
uk,201307,0,0
uk,201308,0,0
uk,201309,4628426,2754778.6
uk,201310,4628426,3757907.739
uk,201311,4628426,3998253.75
uk,201312,4628426,3372112.73
uk,201401,4628426,3770986.229
uk,201402,4628426,4044605.73
uk,201403,4628426,3677391.2
uk,201404,4628426,40013.42996
uk,201405,0,0
uk,201406,0,0
uk,201407,0,0
uk,201408,0,0
uk,201409,4628426,3938860.719
uk,201410,4628426,3883119.73
uk,201411,4628426,3323607.35
uk,201412,4628426,4194086.28
uk,201501,4628426,4868577.189
uk,201502,4628426,3998883.669
uk,201503,4628426,3952746.07
uk,201504,0,0
uk,201505,0,0
uk,201506,0,0
uk,201507,0,0
uk,201508,0,0
uk,201509,4628426,2967911.33
uk,201510,4628426,3482747.02
uk,201511,4628426,3687298.03
uk,201512,4628426,3618907.58
uk,201601,4628426,3968421.019
uk,201602,4628426,3513083.23
uk,201603,4628426,3446310.04
uk,201604,4628426,100304.9399
uk,201605,0,0
uk,201606,0,0
uk,201607,0,0
uk,201608,0,0
uk,201609,4628426,3296551.947
uk,201610,4628426,3572669.17
uk,201611,4628426,3716437.13
uk,201612,4628426,3488637.1
uk,201701,4628426,3282531.509
uk,201702,4628426,3368875.79
uk,201703,4628426,4011623.439
uk,201704,4628426,1243571.38
uk,201705,0,0
uk,201706,0,0
uk,201707,0,0
uk,201708,0,0
uk,201709,4628426,3482696.289
uk,201710,4628426,3650844.79
uk,201711,4628426,3616567.08
uk,201712,4628426,3747497.149
uk,201801,4628426,3923468.038
uk,201802,4628426,3782785.919
uk,201803,4628426,3948193.429
uk,201804,0,0
uk,201805,0,0
uk,201807,0,0
uk,201808,0,0
uk,201809,4628426,2153606.299
uk,201810,4628426,3628630.2
uk,201811,4628426,3681370.57
uk,201812,4628426,3471877.89
uk,201901,4628426,3454237.759
uk,201902,4628426,4095014.51
uk,201903,4628426,3483550.29
uk,201904,4628426,1219249.15
usa,201204,316676333,44977601.18
usa,201205,316676333,22546153.49
usa,201206,316676333,14992439.8
usa,201207,316676333,23061784.84
usa,201208,316676333,42401270.52
usa,201209,316676333,45791515.39
usa,201210,316676333,64823283.48
usa,201211,316676333,63415447.64
usa,201212,316676333,67368446.83
usa,201301,316676333,69527314.45
usa,201302,316676333,76752720.6
usa,201303,316676333,59278932.06
usa,201304,316676333,49619789.67
usa,201305,316676333,32251116.5
usa,201306,316676333,17730308.92
usa,201307,316676333,19389317.22
usa,201308,316676333,43160135.92
usa,201309,316676333,46196151.77
usa,201310,316676333,80300241.54
usa,201311,316676333,75115811.34
usa,201312,316676333,80943322.01
usa,201401,316676333,97546946.99
usa,201402,316676333,84067460.39
usa,201403,316676333,62656181.41
usa,201404,316676333,50579481.37
usa,201405,316676333,31382925.48
usa,201406,316676333,13327221.17
usa,201407,316676333,25382336.07
usa,201408,316676333,46788530.19
usa,201409,316676333,48655789.27
usa,201410,316676333,70848260.89
usa,201411,316676333,74963514.16
usa,201412,316676333,84380981
usa,201501,316676333,89173774.56
usa,201502,316676333,108847362.5
usa,201503,316676333,52890835.9
usa,201504,316676333,46753882.06
usa,201505,316676333,21633697.25
usa,201506,316676333,12960730.93
usa,201507,316676333,22878117.6
usa,201508,316676333,40209323.3
usa,201509,316676333,45259698.71
usa,201510,316676333,52060152.18
usa,201511,316676333,79844209.91
usa,201512,316676333,81629925.1
usa,201601,316676333,83419223.49
usa,201602,316676333,81385568.4
usa,201603,316676333,49910056.64
usa,201604,316676333,49549488.69
usa,201605,316676333,27831006.93
usa,201606,316676333,15428130.83
usa,201607,316676333,25407057.87
usa,201608,316676333,42908596.62
usa,201609,316676333,45704680.51
usa,201610,316676333,78092079.64
usa,201611,316676333,70674638.23
usa,201612,316676333,72323688.39
usa,201701,316676333,81165962.12
usa,201702,316676333,88053171.46
usa,201703,316676333,74825125.34
usa,201704,316676333,54493204.94
usa,201705,316676333,35121833.96
usa,201706,316676333,16480604.38
usa,201707,316676333,29007840.96
usa,201708,316676333,52098541.74
usa,201709,316676333,55698411.2
usa,201710,316676333,80487724.58
usa,201711,316676333,80397713.76
usa,201712,316676333,92239633.2
usa,201801,316676333,91871789.71
usa,201802,316676333,83641825.83
usa,201803,316676333,67395996.57
usa,201804,316676333,59312084.54
usa,201805,316676333,30680961.53
usa,201807,316676333,25265936.18
usa,201808,316676333,45333735.73
usa,201809,316676333,50308660.85
usa,201810,316676333,62996802.14
usa,201811,316676333,84815469.42
usa,201812,316676333,83603963.17
usa,201901,316676333,84515396.27
usa,201902,316676333,88927290.53
usa,201903,316676333,78003690.8
usa,201904,316676333,57678442.22
Uzbekistan,201204,8332997,1025115.561
Uzbekistan,201205,6352618,11035.91
Uzbekistan,201206,0,0
Uzbekistan,201207,6352618,285320.5298
Uzbekistan,201208,8332997,1292737.38
Uzbekistan,201209,8332997,1504739.812
Uzbekistan,201210,8332997,1514471.859
Uzbekistan,201211,8332997,2880460.75
Uzbekistan,201212,8332997,912131.8691
Uzbekistan,201301,8332997,1190812.51
Uzbekistan,201302,8332997,984490.8098
Uzbekistan,201303,8332997,1301421.05
Uzbekistan,201304,8332997,1024800.25
Uzbekistan,201305,6352618,999125.6349
Uzbekistan,201306,0,0
Uzbekistan,201307,6352618,236176.1101
Uzbekistan,201308,8332997,1200031.89
Uzbekistan,201309,8332997,1210986.08
Uzbekistan,201310,8332997,1544122.93
Uzbekistan,201311,8332997,1461971.971
Uzbekistan,201312,8332997,1244677.121
Uzbekistan,201401,8332997,1180927.08
Uzbekistan,201402,8332997,1342143.891
Uzbekistan,201403,8332997,783037.3802
Uzbekistan,201404,8332997,798424.4902
Uzbekistan,201405,6352618,414890.1001
Uzbekistan,201406,0,0
Uzbekistan,201407,6352618,20333.63999
Uzbekistan,201408,8332997,1454492.468
Uzbekistan,201409,8332997,1257951.361
Uzbekistan,201410,8332997,1023219.081
Uzbekistan,201411,8332997,428015.7495
Uzbekistan,201412,8332997,1868173.642
Uzbekistan,201501,8332997,1198917.2
Uzbekistan,201502,8332997,1242626.072
Uzbekistan,201503,8332997,1013676.31
Uzbekistan,201504,8332997,732072.8397
Uzbekistan,201505,6352618,11454.22999
Uzbekistan,201506,0,0
Uzbekistan,201507,6352618,13581.77002
Uzbekistan,201508,8332997,822248.7594
Uzbekistan,201509,8332997,837915.9495
Uzbekistan,201510,8332997,799702.0095
Uzbekistan,201511,8332997,1267451.822
Uzbekistan,201512,8332997,803425.2697
Uzbekistan,201601,8332997,799738.4598
Uzbekistan,201602,8332997,627533.8293
Uzbekistan,201603,8332997,707457.709
Uzbekistan,201604,8332997,575578.0696
Uzbekistan,201605,6352618,322034.8599
Uzbekistan,201606,0,0
Uzbekistan,201607,6352618,120537.6292
Uzbekistan,201608,8332997,758966.8699
Uzbekistan,201609,8332997,910505.4701
Uzbekistan,201610,8332997,1137676.241
Uzbekistan,201611,8332997,1036529.11
Uzbekistan,201612,8332997,1267561.74
Uzbekistan,201701,8332997,1397647.891
Uzbekistan,201702,8332997,1521997.351
Uzbekistan,201703,8332997,1255245.371
Uzbekistan,201704,8332997,1099814.78
Uzbekistan,201705,6352618,593936.9396
Uzbekistan,201706,0,0
Uzbekistan,201707,6352618,306405.6501
Uzbekistan,201708,8332997,1537516.934
Uzbekistan,201709,8332997,1387496.221
Uzbekistan,201710,8332997,1904571.256
Uzbekistan,201711,8332997,1801011.624
Uzbekistan,201712,8332997,1485870.622
Uzbekistan,201801,8332997,1216176.33
Uzbekistan,201802,8332997,1164476.35
Uzbekistan,201803,8332997,1169027.179
Uzbekistan,201804,8332997,1050631.72
Uzbekistan,201805,6352618,97191.61003
Uzbekistan,201807,0,0
Uzbekistan,201808,8332997,1254813.981
Uzbekistan,201809,8332997,1260938.808
Uzbekistan,201810,8332997,1443476.111
Uzbekistan,201811,8332997,1418714.693
Uzbekistan,201812,8332997,1084222.31
Uzbekistan,201901,8332997,1315587.031
Uzbekistan,201902,8332997,1180533.469
Uzbekistan,201903,8332997,1389553.49
Uzbekistan,201904,8332997,1214811.13
Vietnam,201204,6090520,705886.8899
Vietnam,201205,6090520,377500.05
Vietnam,201206,6090520,274002.0699
Vietnam,201207,6090520,113020.7399
Vietnam,201208,6090520,568379.0702
Vietnam,201209,6090520,371877.6501
Vietnam,201210,6090520,881263.9299
Vietnam,201211,6090520,975989.9695
Vietnam,201212,6090520,1179287.68
Vietnam,201301,6090520,1206987.3
Vietnam,201302,6090520,1330342.09
Vietnam,201303,6090520,1465884.26
Vietnam,201304,6090520,864547.52
Vietnam,201305,6090520,430448.9
Vietnam,201306,6090520,572130.7399
Vietnam,201307,6090520,352618.8499
Vietnam,201308,6090520,447627.7098
Vietnam,201309,6090520,452635.2299
Vietnam,201310,6090520,1312158.571
Vietnam,201311,6090520,1379316.93
Vietnam,201312,6090520,1341747.809
Vietnam,201401,6090520,1561348.23
Vietnam,201402,6090520,1711451.47
Vietnam,201403,6090520,1436255.13
Vietnam,201404,6090520,864005.1699
Vietnam,201405,6090520,640458.7998
Vietnam,201406,6090520,661109.1396
Vietnam,201407,6090520,672790.03
Vietnam,201408,6090520,1041218.28
Vietnam,201409,6090520,1661789.51
Vietnam,201410,6090520,1757346.86
Vietnam,201411,6090520,1899071.47
Vietnam,201412,6090520,1627532.589
Vietnam,201501,6090520,2060897.929
Vietnam,201502,6090520,2177974.461
Vietnam,201503,6090520,1857514.24
Vietnam,201504,6090520,1105860.3
Vietnam,201505,6090520,776989.3198
Vietnam,201506,6090520,733557.6999
Vietnam,201507,6090520,751439.2099
Vietnam,201508,6090520,1286137.69
Vietnam,201509,6090520,1547251.62
Vietnam,201510,6090520,1692163.67
Vietnam,201511,6090520,2260997.239
Vietnam,201512,6090520,2124363.4
Vietnam,201601,6090520,1947602.17
Vietnam,201602,6090520,1959102.41
Vietnam,201603,6090520,1486556.72
Vietnam,201604,6090520,1435298.559
Vietnam,201605,6090520,1061237.24
Vietnam,201606,6090520,810195.1099
Vietnam,201607,6090520,770664.0296
Vietnam,201608,6090520,952957.6996
Vietnam,201609,6090520,1700181.759
Vietnam,201610,6090520,2461279.5
Vietnam,201611,6090520,1792764.88
Vietnam,201612,6090520,2073561.05
Vietnam,201701,6090520,2178816.91
Vietnam,201702,6090520,2372264.58
Vietnam,201703,6090520,2159044.38
Vietnam,201704,6090520,1707905.539
Vietnam,201705,6090520,1144481.37
Vietnam,201706,6090520,1137907.23
Vietnam,201707,6090520,968329.8399
Vietnam,201708,6090520,1713219.22
Vietnam,201709,6090520,2260513.101
Vietnam,201710,6090520,2415034.33
Vietnam,201711,6090520,3250952.03
Vietnam,201712,6090520,2630068.12
Vietnam,201801,6090520,3153791.099
Vietnam,201802,6090520,2882052.659
Vietnam,201803,6090520,2585798.66
Vietnam,201804,6090520,2043412.5
Vietnam,201805,6090520,1367723.27
Vietnam,201807,6090520,1031412.08
Vietnam,201808,6090520,1406652.34
Vietnam,201809,6090520,1758065.98
Vietnam,201810,6090520,2409565.51
Vietnam,201811,6090520,3449589.78
Vietnam,201812,6090520,3236354
Vietnam,201901,6090520,3063402.87
Vietnam,201902,6090520,3233400.05
Vietnam,201903,6090520,2764172.859
Vietnam,201904,6090520,1687846.23
