country,year,pixels,luminosity,lum/pix,population,PPPGDP
Turkey,2017.0,6834036.0,5924449.865899323,3.20309144115283,81101892,2270000000000.0
Turkey,2018.0,6834036.0,5156028.8892114125,3.0386504361367224,82319724,2320000000000.0
United Kingdom,1992.0,1158704.0,6385337.0,5.510757708612381,57580402,1010000000000.0
United Kingdom,1993.0,1158704.0,6329686.0,5.462729049006477,57718614,1060000000000.0
United Kingdom,1994.0,1158704.0,12894362.0,11.128262265427582,57865745,1130000000000.0
United Kingdom,1995.0,1158704.0,6917584.0,5.970104530578992,58019030,1190000000000.0
United Kingdom,1996.0,1158704.0,6561697.0,5.6629622405722255,58166950,1270000000000.0
United Kingdom,1997.0,1158704.0,13078675.0,11.287330500283074,58316954,1340000000000.0
United Kingdom,1998.0,1158704.0,12970531.0,11.193998639859702,58487141,1380000000000.0
United Kingdom,1999.0,1158704.0,13588053.0,11.72694061641282,58682466,1430000000000.0
United Kingdom,2000.0,1158704.0,13400326.0,11.564925986274321,58892514,1560000000000.0
United Kingdom,2001.0,1158704.0,13135506.0,11.33637753904362,59119673,1640000000000.0
United Kingdom,2002.0,1158704.0,12278614.0,10.596851309739156,59370479,1730000000000.0
United Kingdom,2003.0,1158704.0,11861248.0,10.236650602742372,59647577,1810000000000.0
United Kingdom,2004.0,1158704.0,11738143.0,10.130406902884602,59987905,1920000000000.0
United Kingdom,2005.0,1158704.0,11132038.0,9.607318176169237,60401206,1970000000000.0
United Kingdom,2006.0,1158704.0,11386409.0,9.826848789682266,60846820,2120000000000.0
United Kingdom,2007.0,1158704.0,12315323.0,10.628532394813517,61322463,2180000000000.0
United Kingdom,2008.0,1158704.0,6114055.0,5.276632340960245,61806995,2270000000000.0
United Kingdom,2009.0,1158704.0,6091105.0,5.2568257294356435,62276270,2180000000000.0
United Kingdom,2010.0,1158704.0,8604536.0,7.426000082851187,62766365,2280000000000.0
United Kingdom,2011.0,1158704.0,6305592.0,5.441935127521783,63258810,2350000000000.0
United Kingdom,2012.0,4628426.0,6700802.747315708,5.741272861834898,63700215,2440000000000.0
United Kingdom,2013.0,4628426.0,6598616.252684292,5.736567035153463,64128273,2560000000000.0
United Kingdom,2014.0,4628426.0,6630084.0840703575,5.7347201371703935,64602298,2670000000000.0
United Kingdom,2015.0,4628426.0,6588019.400186378,5.7257183541589765,65116219,2770000000000.0
United Kingdom,2016.0,4628426.0,6434418.95995456,5.692848076630236,65611593,2900000000000.0
United Kingdom,2017.0,4628426.0,6522042.425840486,5.711599374721267,66058859,3040000000000.0
United Kingdom,2018.0,4628426.0,6646192.054746972,5.738167220172018,66460344,3120000000000.0
United States,1992.0,79178520.0,58567002.0,0.7396829594693106,256514000,6520000000000.0
United States,1993.0,79178520.0,61789238.0,0.7803787946528933,259919000,6860000000000.0
United States,1994.0,79178520.0,121158781.0,1.5301975965198642,263126000,7290000000000.0
United States,1995.0,79178520.0,66806796.0,0.8437489864675419,266278000,7640000000000.0
United States,1996.0,79178520.0,67212741.0,0.8488759451426978,269394000,8070000000000.0
United States,1997.0,79178520.0,121546641.0,1.5350961472884312,272657000,8580000000000.0
United States,1998.0,79178520.0,123283734.0,1.5570350898198149,275854000,9060000000000.0
United States,1999.0,79178520.0,131449397.0,1.6601648654205712,279040000,9630000000000.0
United States,2000.0,79178520.0,143256101.0,1.8092798526671123,282162411,10300000000000.0
United States,2001.0,79178520.0,130205656.0,1.6444568046990522,284968955,10600000000000.0
United States,2002.0,79178520.0,131823855.0,1.6648941531112234,287625193,10900000000000.0
United States,2003.0,79178520.0,114614916.0,1.4475506235782132,290107933,11500000000000.0
United States,2004.0,79178520.0,116753244.0,1.4745570389545044,292805298,12200000000000.0
United States,2005.0,79178520.0,111351006.0,1.406328458778972,295516599,13000000000000.0
United States,2006.0,79178520.0,113171209.0,1.42931705467594,298379912,13800000000000.0
United States,2007.0,79178520.0,124798623.0,1.5761676651697958,301231207,14500000000000.0
United States,2008.0,79178520.0,67156632.0,0.8481673059814707,304093966,14700000000000.0
United States,2009.0,79178520.0,63839473.0,0.8062726229285417,306771529,14400000000000.0
United States,2010.0,79178520.0,84604863.0,1.0685330188035846,309321666,15000000000000.0
United States,2011.0,79178520.0,71740388.0,0.9060587139037204,311556874,15500000000000.0
United States,2012.0,316676333.0,70723192.31524976,0.9107813369148522,313830990,16200000000000.0
United States,2013.0,316676333.0,71828008.68475023,0.8895958487157959,315993715,16800000000000.0
United States,2014.0,316676333.0,71025415.69354351,0.8466493971640102,318301008,17500000000000.0
United States,2015.0,316676333.0,71055862.17402408,0.8531649010366545,320635163,18200000000000.0
United States,2016.0,316676333.0,71067155.50724079,0.8555816584137654,322941311,18700000000000.0
United States,2017.0,316676333.0,71262816.55428748,0.8974528464668856,324985539,19500000000000.0
United States,2018.0,316676333.0,70980524.80955422,0.8370428113169208,326687501,20600000000000.0
