.,.,/,.,.,/,d,a,t,a,s,e,t,/,d,m,s,p,/,s,t,a,b,l,e,/,F,1,5,2,0,0,1,.,v,4,b,_,w,e,b,.,s,t,a,b,l,e,_,l,i,g,h,t,s,.,a,v,g,_,v,i,s,.,t,i,f
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Andhra Pradesh,1724707
.,.,/,.,.,/,d,a,t,a,s,e,t,/,d,m,s,p,/,s,t,a,b,l,e,/,F,1,5,2,0,0,1,.,v,4,b,_,w,e,b,.,s,t,a,b,l,e,_,l,i,g,h,t,s,.,a,v,g,_,v,i,s,.,t,i,f
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Arunachal Pradesh,7451
.,.,/,.,.,/,d,a,t,a,s,e,t,/,d,m,s,p,/,s,t,a,b,l,e,/,F,1,5,2,0,0,1,.,v,4,b,_,w,e,b,.,s,t,a,b,l,e,_,l,i,g,h,t,s,.,a,v,g,_,v,i,s,.,t,i,f
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Assam,206871
.,.,/,.,.,/,d,a,t,a,s,e,t,/,d,m,s,p,/,s,t,a,b,l,e,/,F,1,5,2,0,0,1,.,v,4,b,_,w,e,b,.,s,t,a,b,l,e,_,l,i,g,h,t,s,.,a,v,g,_,v,i,s,.,t,i,f
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bihar,146097
.,.,/,.,.,/,d,a,t,a,s,e,t,/,d,m,s,p,/,s,t,a,b,l,e,/,F,1,5,2,0,0,1,.,v,4,b,_,w,e,b,.,s,t,a,b,l,e,_,l,i,g,h,t,s,.,a,v,g,_,v,i,s,.,t,i,f
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Chhattisgarh,223652
.,.,/,.,.,/,d,a,t,a,s,e,t,/,d,m,s,p,/,s,t,a,b,l,e,/,F,1,5,2,0,0,1,.,v,4,b,_,w,e,b,.,s,t,a,b,l,e,_,l,i,g,h,t,s,.,a,v,g,_,v,i,s,.,t,i,f
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Delhi,106827
.,.,/,.,.,/,d,a,t,a,s,e,t,/,d,m,s,p,/,s,t,a,b,l,e,/,F,1,5,2,0,0,1,.,v,4,b,_,w,e,b,.,s,t,a,b,l,e,_,l,i,g,h,t,s,.,a,v,g,_,v,i,s,.,t,i,f
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Goa,42751
.,.,/,.,.,/,d,a,t,a,s,e,t,/,d,m,s,p,/,s,t,a,b,l,e,/,F,1,5,2,0,0,1,.,v,4,b,_,w,e,b,.,s,t,a,b,l,e,_,l,i,g,h,t,s,.,a,v,g,_,v,i,s,.,t,i,f
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Gujarat,1372559
.,.,/,.,.,/,d,a,t,a,s,e,t,/,d,m,s,p,/,s,t,a,b,l,e,/,F,1,5,2,0,0,1,.,v,4,b,_,w,e,b,.,s,t,a,b,l,e,_,l,i,g,h,t,s,.,a,v,g,_,v,i,s,.,t,i,f
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Haryana,612848
.,.,/,.,.,/,d,a,t,a,s,e,t,/,d,m,s,p,/,s,t,a,b,l,e,/,F,1,5,2,0,0,1,.,v,4,b,_,w,e,b,.,s,t,a,b,l,e,_,l,i,g,h,t,s,.,a,v,g,_,v,i,s,.,t,i,f
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Himachal Pradesh,92546
.,.,/,.,.,/,d,a,t,a,s,e,t,/,d,m,s,p,/,s,t,a,b,l,e,/,F,1,5,2,0,0,1,.,v,4,b,_,w,e,b,.,s,t,a,b,l,e,_,l,i,g,h,t,s,.,a,v,g,_,v,i,s,.,t,i,f
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Jammu and Kashmir,82568
.,.,/,.,.,/,d,a,t,a,s,e,t,/,d,m,s,p,/,s,t,a,b,l,e,/,F,1,5,2,0,0,1,.,v,4,b,_,w,e,b,.,s,t,a,b,l,e,_,l,i,g,h,t,s,.,a,v,g,_,v,i,s,.,t,i,f
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Jharkhand,158454
