../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Vadodara,77153
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Valsad,32252
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Ambala,33264
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bhiwani,45523
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Faridabad,44392
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Fatehabad,30974
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Gurgaon,50627
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Hisar,46694
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Jhajjar,27276
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Jind,33091
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kaithal,32741
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Karnal,46384
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kurukshetra,35469
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Mahendragarh,22550
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Panchkula,13043
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Panipat,27225
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Rewari,21618
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Rohtak,22623
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Sirsa,43542
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Sonepat,35559
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Yamuna Nagar,20881
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bilaspur,10153
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Chamba,3367
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Hamirpur,9354
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kangra,18491
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kinnaur,1074
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kullu,4102
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Lahul and Spiti,93
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Mandi,9443
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Shimla,8870
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Sirmaur,6736
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Solan,17337
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Una,8980
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Anantnag (Kashmir South),364
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bagdam,6968
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Baramula (Kashmir North),3274
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Doda,3464
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Jammu,46753
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kargil,51
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kathua,10693
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Kupwara (Muzaffarabad),75
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Ladakh (Leh),969
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Pulwama,613
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Punch,1156
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Rajauri,3277
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Srinagar,343
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Udhampur,6732
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bokaro,24671
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Chatra,1966
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Deoghar,4903
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Dhanbad,33661
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Dumka,1723
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Garhwa,1290
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Giridih,4351
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Godda,3735
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Gumla,659
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Hazaribag,24170
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Jamtara,4258
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Koderma,1822
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Latehar,443
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Lohardaga,639
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Pakur,1455
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Palamu,1847
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Pashchim Singhbhum,6159
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Purba Singhbhum,18654
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Ranchi,16534
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Sahibganj,1492
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Saraikela Kharsawan,9148
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Simdega,650
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bagalkot,45907
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bangalore Rural,63228
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bangalore Urban,80998
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Belgaum,102235
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bellary,59930
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bidar,40589
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Bijapur,55354
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Chamrajnagar,21769
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Chikmagalur,24385
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,Chitradurga,47938
