../../dataset/dmsp/stable/F152004.v4b_web.stable_lights.avg_vis.tif,../json/country/uk.json,"[1158704, 5524064]"
../../dataset/dmsp/stable/F152004.v4b_web.stable_lights.avg_vis.tif,../json/country/usa.json,"[79178520, 54566137]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/Poland.json,"[837200, 4837027]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/Sweden.json,"[2552446, 3212211]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/australia.json,"[19104396, 1685947]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/brazil.json,"[22056902, 6658922]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/canada.json,"[42412000, 10520020]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/china.json,"[31160216, 17940748]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/france.json,"[1992927, 7741674]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/germany.json,"[1000532, 7284505]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/india.json,"[11590432, 10391288]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/indonesia.json,"[10441980, 1655848]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/iran.json,"[4053948, 5493265]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/italy.json,"[1776749, 6895321]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/japan.json,"[3376191, 6626839]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/korea.json,"[500337, 42363]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/mexico.json,"[7940298, 4801987]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/netherlands.json,"[148004, 1452328]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/russia.json,"[175525663, 25101077]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/saudiarab.json,"[4792450, 3284478]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/spain.json,"[1398941, 4950131]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/switzerland.json,"[131688, 949940]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/turkey.json,"[1708509, 2272360]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/uk.json,"[1158704, 5637496]"
../../dataset/dmsp/stable/F152005.v4b_web.stable_lights.avg_vis.tif,../json/country/usa.json,"[79178520, 55985093]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/Poland.json,"[837200, 4793093]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/Sweden.json,"[2552446, 3600575]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/australia.json,"[19104396, 1715812]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/brazil.json,"[22056902, 6844418]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/canada.json,"[42412000, 10175789]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/china.json,"[31160216, 19171982]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/france.json,"[1992927, 7756495]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/germany.json,"[1000532, 6874956]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/india.json,"[11590432, 10627528]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/indonesia.json,"[10441980, 1688213]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/iran.json,"[4053948, 5589311]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/italy.json,"[1776749, 6585588]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/japan.json,"[3376191, 6547439]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/korea.json,"[500337, 39134]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/mexico.json,"[7940298, 4786886]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/netherlands.json,"[148004, 1389052]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/russia.json,"[175525663, 24786131]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/saudiarab.json,"[4792450, 3385142]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/spain.json,"[1398941, 4907042]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/switzerland.json,"[131688, 779526]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/turkey.json,"[1708509, 2380527]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/uk.json,"[1158704, 5453708]"
../../dataset/dmsp/stable/F152006.v4b_web.stable_lights.avg_vis.tif,../json/country/usa.json,"[79178520, 54511794]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/Poland.json,"[837200, 3732779]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/Sweden.json,"[2552446, 3301611]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/australia.json,"[19104396, 1666530]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/brazil.json,"[22056902, 6944987]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/canada.json,"[42412000, 12196495]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/china.json,"[31160216, 19439563]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/france.json,"[1992927, 7925406]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/germany.json,"[1000532, 6412414]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/india.json,"[11590432, 10704159]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/indonesia.json,"[10441980, 1593720]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/iran.json,"[4053948, 5460580]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/italy.json,"[1776749, 6674354]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/japan.json,"[3376191, 6377001]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/korea.json,"[500337, 38241]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/mexico.json,"[7940298, 4520270]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/netherlands.json,"[148004, 1456266]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/russia.json,"[175525663, 25677841]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/saudiarab.json,"[4792450, 3499659]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/spain.json,"[1398941, 4986197]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/switzerland.json,"[131688, 783806]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/turkey.json,"[1708509, 2569367]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/uk.json,"[1158704, 5765243]"
../../dataset/dmsp/stable/F152007.v4b_web.stable_lights.avg_vis.tif,../json/country/usa.json,"[79178520, 56509797]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/Poland.json,"[837200, 4204182]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/Sweden.json,"[2552446, 3087615]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/australia.json,"[19104396, 1957719]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/brazil.json,"[22056902, 7702326]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/canada.json,"[42412000, 12422543]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/china.json,"[31160216, 21581949]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/france.json,"[1992927, 8223595]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/germany.json,"[1000532, 7058341]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/india.json,"[11590432, 13749425]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/indonesia.json,"[10441980, 2098089]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/iran.json,"[4053948, 5983710]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/italy.json,"[1776749, 7084811]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/japan.json,"[3376191, 7283736]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/korea.json,"[500337, 45467]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/mexico.json,"[7940298, 5575568]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/netherlands.json,"[148004, 1475008]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/russia.json,"[175525663, 26357159]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/saudiarab.json,"[4792450, 3453197]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/spain.json,"[1398941, 5277325]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/switzerland.json,"[131688, 781346]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/turkey.json,"[1708509, 2769010]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/uk.json,"[1158704, 6214079]"
../../dataset/dmsp/stable/F162004.v4b_web.stable_lights.avg_vis.tif,../json/country/usa.json,"[79178520, 62187107]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/Poland.json,"[837200, 4194153]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/Sweden.json,"[2552446, 2887082]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/australia.json,"[19104396, 1683794]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/brazil.json,"[22056902, 6838725]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/canada.json,"[42412000, 10047860]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/china.json,"[31160216, 18837620]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/france.json,"[1992927, 7840757]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/germany.json,"[1000532, 6773829]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/india.json,"[11590432, 11325663]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/indonesia.json,"[10441980, 1686902]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/iran.json,"[4053948, 5638949]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/italy.json,"[1776749, 6662937]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/japan.json,"[3376191, 6808097]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/korea.json,"[500337, 44022]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/mexico.json,"[7940298, 4866310]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/netherlands.json,"[148004, 1415392]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/russia.json,"[175525663, 24218808]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/saudiarab.json,"[4792450, 3237227]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/spain.json,"[1398941, 4932492]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/switzerland.json,"[131688, 928902]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/turkey.json,"[1708509, 2257974]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/uk.json,"[1158704, 5494542]"
../../dataset/dmsp/stable/F162005.v4b_web.stable_lights.avg_vis.tif,../json/country/usa.json,"[79178520, 55365913]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/Poland.json,"[837200, 4822896]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/Sweden.json,"[2552446, 3108894]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/australia.json,"[19104396, 1880296]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/brazil.json,"[22056902, 8120768]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/canada.json,"[42412000, 9838027]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/china.json,"[31160216, 21604122]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/france.json,"[1992927, 8514554]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/germany.json,"[1000532, 6913600]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/india.json,"[11590432, 12439055]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/indonesia.json,"[10441980, 2205864]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/iran.json,"[4053948, 6534258]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/italy.json,"[1776749, 7267759]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/japan.json,"[3376191, 6852493]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/korea.json,"[500337, 44253]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/mexico.json,"[7940298, 5227401]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/netherlands.json,"[148004, 1477564]"
../../dataset/dmsp/stable/F162006.v4b_web.stable_lights.avg_vis.tif,../json/country/russia.json,"[175525663, 23336195]"
